EKATTE_ID,SETTLEMENT_NAME,AREA(DECARS)
69688,"с. Странджево, общ. Крумовград, обл. Кърджали",8238
69691,"с. Странско, общ. Димитровград, обл. Хасково",26419
69715,"с. Страхил войвода, общ. Кърджали, обл. Кърджали",3406
69701,"с. Страхил, общ. Вълчи дол, обл. Варна",11885
69729,"с. Страхилица, общ. Венец, обл. Шумен",5248
69732,"с. Страхилово, общ. Полски Тръмбеш, обл. Велико Търново",49395
69746,"с. Страцин, общ. Поморие, обл. Бургас",15761
69759,"с. Страшимир, общ. Златоград, обл. Смолян",3658
69763,"с. Страшимирово, общ. Белослав, обл. Варна",7016
69777,"с. Стрезимировци, общ. Трън, обл. Перник",3499
69780,"с. Стрелец, общ. Горна Оряховица, обл. Велико Търново",27679
69794,"с. Стрелец, общ. Стара Загора, обл. Стара Загора",12246
69804,"с. Стрелково, общ. Кайнарджа, обл. Силистра",19204
69818,"с. Стрелци, общ. Брезово, обл. Пловдив",31234
69821,"с. Стрелци, общ. Котел, обл. Сливен",31414
69849,"с. Стремово, общ. Кърджали, обл. Кърджали",3741
69852,"с. Стремци, общ. Кърджали, обл. Кърджали",9815
69866,"с. Стрижба, общ. Кирково, обл. Кърджали",16084
69874,"с. Строево, общ. Марица, обл. Пловдив",24743
69883,"с. Стройно, общ. Елхово, обл. Ямбол",11051
69897,"с. Стройновци, общ. Антоново, обл. Търговище",0
69910,"с. Струиндол, общ. Белоградчик, обл. Видин",9973
69924,"с. Струино, общ. Шумен, обл. Шумен",13254
69938,"с. Струма, общ. Сандански, обл. Благоевград",7519
69941,"с. Струмешница, общ. Петрич, обл. Благоевград",3815
69969,"с. Струмяни, общ. Струмяни, обл. Благоевград",0
69972,"с. Струпец, общ. Роман, обл. Враца",17322
69986,"с. Струпец, общ. Сливен, обл. Сливен",22298
69990,"с. Струя, общ. Руен, обл. Бургас",12720
70007,"с. Стръмци, общ. Трявна, обл. Габрово",0
70010,"с. Стряма, общ. Раковски, обл. Пловдив",43120
70024,"с. Стубел, общ. Монтана, обл. Монтана",38347
70086,"с. Студен извор, общ. Трън, обл. Перник",3334
70104,"с. Студен кладенец, общ. Крумовград, обл. Кърджали",3600
70041,"с. Студена, общ. Мадан, обл. Смолян",7478
70038,"с. Студена, общ. Перник, обл. Перник",74794
70055,"с. Студена, общ. Свиленград, обл. Хасково",69536
70069,"с. Студенец, общ. Лозница, обл. Разград",12714
70072,"с. Студенец, общ. Чепеларе, обл. Смолян",0
70099,"с. Студеница, общ. Хитрино, обл. Шумен",11203
70113,"с. Студено буче, общ. Монтана, обл. Монтана",25080
70127,"с. Стъргел, общ. Горна Малина, обл. София",39519
70130,"с. Стърмен, общ. Бяла, обл. Русе",15603
70158,"с. Стърница, общ. Баните, обл. Смолян",16526
70189,"с. Сугарево, общ. Сандански, обл. Благоевград",21651
70202,"с. Сулица, общ. Стара Загора, обл. Стара Загора",12908
70216,"с. Султани, общ. Елена, обл. Велико Търново",0
70233,"с. Сумер, общ. Монтана, обл. Монтана",25557
70250,"с. Сусам, общ. Минерални бани, обл. Хасково",37804
70278,"с. Суха река, общ. Велики Преслав, обл. Шумен",8562
70264,"с. Суха река, общ. Велико Търново, обл. Велико Търново",0
70281,"с. Сухаче, общ. Червен бряг, обл. Плевен",26787
70319,"с. Сухово, общ. Ардино, обл. Кърджали",2899
70336,"с. Суходол, общ. Главиница, обл. Силистра",11368
70322,"с. Суходол, общ. Средец, обл. Бургас",29952
70353,"с. Сухозем, общ. Калояново, обл. Пловдив",15741
70367,"с. Сухолоевци, общ. Дряново, обл. Габрово",0
70370,"с. Сухострел, общ. Симитли, обл. Благоевград",18725
70384,"с. Сушево, общ. Завет, обл. Разград",23511
70398,"с. Сушина, общ. Върбица, обл. Шумен",80515
35105,"с. Сушица, общ. Симитли, обл. Благоевград",62037
70408,"с. Сушица, общ. Стражица, обл. Велико Търново",51243
70411,"с. Сушица, общ. Трекляно, обл. Кюстендил",24539
70439,"с. Събковци, общ. Елена, обл. Велико Търново",0
70442,"с. Съботковци, общ. Габрово, обл. Габрово",0
70456,"с. Събрано, общ. Нова Загора, обл. Сливен",22852
70473,"с. Съдиево, общ. Айтос, обл. Бургас",23089
70487,"с. Съдиево, общ. Нова Загора, обл. Сливен",23827
70490,"с. Съдийско поле, общ. Нова Загора, обл. Сливен",28944
70531,"с. Съединение, общ. Братя Даскалови, обл. Стара Загора",19505
70514,"с. Съединение, общ. Сунгурларе, обл. Бургас",30125
70545,"с. Съединение, общ. Търговище, обл. Търговище",15284
70559,"с. Сърнак, общ. Крумовград, обл. Кърджали",6341
70562,"с. Сърневец, общ. Братя Даскалови, обл. Стара Загора",20477
70576,"с. Сърнево, общ. Карнобат, обл. Бургас",22130
70586,"с. Сърнево, общ. Раднево, обл. Стара Загора",44833
70593,"с. Сърнегор, общ. Брезово, обл. Пловдив",16801
70603,"с. Сърненци, общ. Велико Търново, обл. Велико Търново",0
70617,"с. Сърнец, общ. Тервел, обл. Добрич",25100
70634,"с. Сърнино, общ. Генерал Тошево, обл. Добрич",21524
70620,"с. Сърнино, общ. Смолян, обл. Смолян",0
70651,"с. Сърница, общ. Минерални бани, обл. Хасково",42433
70665,"с. Сърпово, общ. Силистра, обл. Силистра",10507
70679,"с. Сърцево, общ. Твърдица, обл. Сливен",5745
70682,"с. Сяново, общ. Тутракан, обл. Силистра",18453
