MUNICIPALITY_CODE	PROVINCE_CODE	contains	EKATTE_ID	NAME_BG	TYPE_BG	NAME_EN	TYPE_EN
SML27	SML	(1:17676)	"53309"	Оглед	с.	Ogled	с.
BGS09	BGS		"53312"	Огнен	с.	Ognen	с.
BLG13	BLG		"53326"	Огняново	с.	Ognyanovo	с.
PAZ19	PAZ		"53335"	Огняново	с.	Ognyanovo	с.
SFO17	SFO		"53343"	Огняново	с.	Ognyanovo	с.
DOB20	DOB		"53357"	Огняново	с.	Ognyanovo	с.
SFO43	SFO		"53374"	Огоя	с.	Ogoya	с.
SML18	SML		"53388"	Оградна	с.	Ogradna	с.
DOB12	DOB		"53391"	Огражден	с.	Ograzhden	с.
MON07	MON		"53401"	Одоровци	с.	Odorovtsi	с.
PER19	PER		"53415"	Одраница	с.	Odranitsa	с.
HKV11	HKV		"53429"	Одринци	с.	Odrintsi	с.
DOB15	DOB		"53432"	Одринци	с.	Odrintsi	с.
PVN27	PVN		"53446"	Одърне	с.	Odarne	с.
DOB15	DOB		"53450"	Одърци	с.	Odartsi	с.
PER08	PER		"53463"	Озърновци	с.	Ozarnovtsi	с.
JAM25	JAM		"53480"	Окоп	с.	Okop	с.
SLS10	SLS		"53494"	Окорш	с.	Okorsh	с.
JAM03	JAM		"53504"	Оман	с.	Oman	с.
SLV16	SLV		"53518"	Омарчево	с.	Omarchevo	с.
TGV22	TGV		"53535"	Омуртаг	гр.	Omurtag	гр.
DOB27	DOB		"53549"	Оногур	с.	Onogur	с.
TGV23	TGV		"53552"	Опака	гр.	Opaka	гр.
SZR23	SZR		"53576"	Опан	с.	Opan	с.
PVN24	PVN		"53583"	Опанец	с.	Opanets	с.
DOB15	DOB		"53597"	Опанец	с.	Opanets	с.
SFO26	SFO		"53607"	Опицвет	с.	Opitsvet	с.
SFO43	SFO		"53610"	Оплетня	с.	Opletnya	с.
SZR04	SZR		"53624"	Опълченец	с.	Opalchenets	с.
KRZ16	KRZ	(1:00148)	"53638"	Опълченско	с.	Opalchensko	с.
TGV02	TGV		"53641"	Орач	с.	Orach	с.
PVN10	PVN		"53655"	Ореховица	с.	Orehovitsa	с.
SML38	SML		"53669"	Орехово	с.	Orehovo	с.
VTR28	VTR		"53672"	Ореш	с.	Oresh	с.
VAR02	VAR		"53691"	Орешак	с.	Oreshak	с.
LOV34	LOV		"53707"	Орешак	с.	Oreshak	с.
KRZ15	KRZ		"53713"	Орешари	с.	Oreshari	с.
BLG13	BLG		"53727"	Ореше	с.	Oreshe	с.
LOV38	LOV		"53730"	Орешене	с.	Oreshene	с.
SLS10	SLS		"53744"	Орешене	с.	Oreshene	с.
PDV01	PDV		"53761"	Орешец	с.	Oreshets	с.
HKV33	HKV		"53775"	Орешец	с.	Oreshets	с.
HKV11	HKV		"53789"	Орешино	с.	Oreshino	с.
SML31	SML	(1:37945)	"53792"	Орешец	с.	Oreshets	с.
HKV32	HKV		"53802"	Орешник	с.	Oreshnik	с.
KRZ16	KRZ		"53816"	Орешница	с.	Oreshnitsa	с.
BGS15	BGS		"53822"	Оризаре	с.	Orizare	с.
PDV26	PDV		"53833"	Оризари	с.	Orizari	с.
SLV24	SLV		"53847"	Оризари	с.	Orizari	с.
SZR04	SZR		"53850"	Оризово	с.	Orizovo	с.
KRZ14	KRZ		"53878"	Орлица	с.	Orlitsa	с.
DOB15	DOB		"53881"	Орлова могила	с.	Orlova mogila	с.
HKV32	HKV		"53895"	Орлов дол	с.	Orlov dol	с.
VTR26	VTR		"53905"	Орловец	с.	Orlovets	с.
SLV11	SLV		"53919"	Орлово	с.	Orlovo	с.
HKV34	HKV		"53936"	Орлово	с.	Orlovo	с.
DOB27	DOB		"53953"	Орляк	с.	Orlyak	с.
LOV36	LOV		"53967"	Орляне	с.	Orlyane	с.
MON24	MON		"53970"	Орсоя	с.	Orsoya	с.
BGS06	BGS		"53984"	Орлинци	с.	Orlintsi	с.
BLG02	BLG		"53998"	Орцево	с.	Ortsevo	с.
SML02	SML		"54002"	Оряховец	с.	Oryahovets	с.
SZR31	SZR		"54016"	Оряховица	с.	Oryahovitsa	с.
VRC31	VRC		"54020"	Оряхово	гр.	Oryahovo	гр.
HKV17	HKV		"54033"	Оряхово	с.	Oryahovo	с.
VRC27	VRC		"54047"	Оселна	с.	Oselna	с.
VRC21	VRC		"54064"	Осен	с.	Osen	с.
SLS07	SLS		"54078"	Осен	с.	Osen	с.
TGV35	TGV		"54081"	Осен	с.	Osen	с.
RAZ26	RAZ		"54105"	Осенец	с.	Osenets	с.
SHU07	SHU		"54119"	Осеновец	с.	Osenovets	с.
SFO43	SFO		"54122"	Осеновлаг	с.	Osenovlag	с.
BLG01	BLG		"54136"	Осеново	с.	Osenovo	с.
VAR02	VAR		"54145"	Осеново	с.	Osenovo	с.
SZR24	SZR		"54153"	Осетеново	с.	Osetenovo	с.
SFO34	SFO		"54170"	Осиковица	с.	Osikovitsa	с.
BLG13	BLG		"54184"	Осиково	с.	Osikovo	с.
SML09	SML		"54198"	Осиково	с.	Osikovo	с.
TGV24	TGV		"54208"	Осиково	с.	Osikovo	с.
SFO34	SFO		"54211"	Осиковска Лакавица	с.	Osikovska Lakavitsa	с.
BLG42	BLG		"54225"	Осина	с.	Osina	с.
SZR36	SZR		"54242"	Осларка	с.	Oslarka	с.
VRC27	VRC		"54256"	Ослен Криводол	с.	Oslen Krivodol	с.
KRZ02	KRZ		"54260"	Рибарци	с.	Ribartsi	с.
SHU23	SHU		"54273"	Осмар	с.	Osmar	с.
SFO10	SFO		"54287"	Осоица	с.	Osoitsa	с.
SLV11	SLV		"54300"	Остра могила	с.	Ostra mogila	с.
SZR31	SZR		"54314"	Остра могила	с.	Ostra mogila	с.
TGV35	TGV		"54345"	Острец	с.	Ostrets	с.
RSE08	RSE		"54362"	Острица	с.	Ostritsa	с.
VRC31	VRC		"54386"	Остров	с.	Ostrov	с.
KRZ14	KRZ		"54393"	Островец	с.	Ostrovets	с.
KRZ16	KRZ		"54403"	Островица	с.	Ostrovitsa	с.
RAZ11	RAZ		"54417"	Острово	с.	Ostrovo	с.
RAZ17	RAZ		"54420"	Островче	с.	Ostrovche	с.
VID16	VID		"54434"	Острокапци	с.	Ostrokaptsi	с.
HKV33	HKV		"54448"	Остър камък	с.	Ostar kamak	с.
PDV07	PDV		"54451"	Отец Кирилово	с.	Otets Kirilovo	с.
PDV12	PDV		"54465"	Отец Паисиево	с.	Otets Paisievo	с.
KRZ16	KRZ		"54479"	Охлювец	с.	Ohlyuvets	с.
VRC10	VRC		"54482"	Оходен	с.	Ohoden	с.
MON04	MON		"54496"	Охрид	с.	Ohrid	с.
VRC27	VRC		"54506"	Очиндол	с.	Ochindol	с.
VID01	VID		"54517"	Ошане	с.	Oshane	с.
BLG28	BLG		"54537"	Ощава	с.	Oshtava	с.
SFO25	SFO		"54554"	Очуша	с.	Ochusha	с.
KRZ15	KRZ		"54821"	Орех	с.	Oreh	с.
VTR26	VTR		"55018"	Павел	с.	Pavel	с.
SZR24	SZR		"55021"	Павел баня	гр.	Pavel banya	гр.
SML38	SML		"55035"	Павелско	с.	Pavelsko	с.
VTR22	VTR		"55052"	Павликени	гр.	Pavlikeni	гр.
VRC10	VRC		"55070"	Паволче	с.	Pavolche	с.
KNL38	KNL		"55083"	Падала	с.	Padala	с.
KRZ15	KRZ		"55097"	Падало	с.	Padalo	с.
BLG03	BLG		"55107"	Падеш	с.	Padesh	с.
VAR14	VAR		"55110"	Падина	с.	Padina	с.
KRZ02	KRZ		"55124"	Падина	с.	Padina	с.
SLS07	SLS		"55138"	Падина	с.	Padina	с.
PER19	PER		"55141"	Падине	с.	Padine	с.
PAZ19	PAZ		"55155"	Пазарджик	гр.	Pazardzhik	гр.
KRZ21	KRZ		"55169"	Пазарци	с.	Pazartsi	с.
SLS10	SLS		"55186"	Паисиево	с.	Paisievo	с.
VTR06	VTR		"55196"	Паисий	с.	Paisiy	с.
TGV35	TGV		"55201"	Пайдушко	с.	Paydushko	с.
TGV24	TGV		"55213"	Паламарца	с.	Palamartsa	с.
BLG49	BLG		"55227"	Палат	с.	Palat	с.
KNL48	KNL		"55230"	Палатово	с.	Palatovo	с.
JAM22	JAM		"55244"	Палаузово	с.	Palauzovo	с.
MON04	MON		"55258"	Палилула	с.	Palilula	с.
VTR13	VTR	"(3:06344,17083,20027)"	"55261"	Палици	с.	Palitsi	с.
PAZ14	PAZ		"55275"	Памидово	с.	Pamidovo	с.
SZR31	SZR		"55289"	Памукчии	с.	Pamukchii	с.
SHU22	SHU		"55292"	Памукчии	с.	Pamukchii	с.
PAZ20	PAZ	(1:59375)	"55302"	Панагюрище	гр.	Panagyurishte	гр.
SHU30	SHU		"55316"	Панайот Волово	с.	Panayot Volovo	с.
TGV22	TGV		"55327"	Панайот Хитово	с.	Panayot Hitovo	с.
SLV20	SLV		"55333"	Панаретовци	с.	Panaretovtsi	с.
BGS15	BGS		"55350"	Паницово	с.	Panitsovo	с.
KNL04	KNL		"55364"	Паничарево	с.	Panicharevo	с.
PDV37	PDV		"55378"	Паничери	с.	Panicheri	с.
TGV22	TGV		"55381"	Паничино	с.	Panichino	с.
KRZ35	KRZ		"55395"	Паничково	с.	Panichkovo	с.
SOF46	SOF		"55419"	Панчарево	с.	Pancharevo	с.
KRZ16	KRZ		"55422"	Панчево	с.	Panchevo	с.
KRZ08	KRZ		"55436"	Папрат	с.	Paprat	с.
PER51	PER		"55453"	Парамун	с.	Paramun	с.
BLG52	BLG		"55467"	Парил	с.	Paril	с.
VAR16	VAR		"55470"	Партизани	с.	Partizani	с.
SZR04	SZR		"55484"	Партизанин	с.	Partizanin	с.
VTR22	VTR		"55508"	Паскалевец	с.	Paskalevets	с.
DOB15	DOB		"55511"	Паскалево	с.	Paskalevo	с.
KRZ02	KRZ		"55525"	Паспал	с.	Paspal	с.
KNL38	KNL		"55539"	Пастра	с.	Pastra	с.
KNL31	KNL		"55542"	Пастух	с.	Pastuh	с.
PAZ19	PAZ		"55556"	Паталеница	с.	Patalenitsa	с.
KRZ35	KRZ		"55568"	Патица	с.	Patitsa	с.
VTR22	VTR		"55573"	Патреш	с.	Patresh	с.
LOV34	LOV		"55587"	Патрешко	с.	Patreshko	с.
PDV01	PDV		"55590"	Патриарх Евтимово	с.	Patriarh Evtimovo	с.
SFO20	SFO	(1:57683)	"55600"	Пауново	с.	Paunovo	с.
KRZ15	KRZ		"55614"	Пашинци	с.	Pashintsi	с.
HKV11	HKV		"55628"	Пашкул	с.	Pashkul	с.
PAZ08	PAZ	(1:36035)	"55631"	Пашови	с.	Pashovi	с.
HKV28	HKV		"55645"	Пашово	с.	Pashovo	с.
TGV35	TGV		"55662"	Певец	с.	Pevets	с.
PDV13	PDV		"55676"	Певците	с.	Pevtsite	с.
RSE04	RSE		"55720"	Пейчиново	с.	Peychinovo	с.
KNL31	KNL		"55734"	Пелатиково	с.	Pelatikovo	с.
HKV11	HKV		"55748"	Плевун	с.	Plevun	с.
KRZ15	KRZ		"55751"	Пелин	с.	Pelin	с.
PVN24	PVN		"55765"	Пелишат	с.	Pelishat	с.
PVN23	PVN		"55782"	Искър	гр.	Iskar	гр.
PER51	PER		"55814"	Пенкьовци	с.	Penkyovtsi	с.
KRZ16	KRZ		"55823"	Пеньово	с.	Penyovo	с.
RSE08	RSE		"55837"	Пепелина	с.	Pepelina	с.
KRZ16	KRZ		"55840"	Пепелище	с.	Pepelishte	с.
VID03	VID		"55868"	Периловец	с.	Perilovets	с.
PER32	PER		"55871"	Перник	гр.	Pernik	гр.
KRZ16	KRZ		"55885"	Перперек	с.	Perperek	с.
KRZ15	KRZ		"55899"	Перуника	с.	Perunika	с.
PDV40	PDV		"55909"	Перущица	гр.	Perushtitsa	гр.
KRZ02	KRZ		"55912"	Песнопой	с.	Pesnopoy	с.
PDV12	PDV		"55926"	Песнопой	с.	Pesnopoy	с.
MON02	MON		"55930"	Песочница	с.	Pesochnitsa	с.
KRZ35	KRZ		"55960"	Петелово	с.	Petelovo	с.
RSE04	RSE		"55988"	Пет кладенци	с.	Pet kladentsi	с.
SML31	SML		"55991"	Петково	с.	Petkovo	с.
SFO17	SFO		"56006"	Петково	с.	Petkovo	с.
GAB29	GAB		"56037"	Петко Славейков	с.	Petko Slaveykov	с.
DOB12	DOB		"56040"	Петлешково	с.	Petleshkovo	с.
KRZ16	KRZ		"56054"	Петлино	с.	Petlino	с.
SLV16	SLV		"56068"	Пет могили	с.	Pet mogili	с.
SHU21	SHU		"56071"	Пет могили	с.	Pet mogili	с.
PVN03	PVN		"56085"	Петокладенци	с.	Petokladentsi	с.
LOV19	LOV		"56099"	Петревене	с.	Petrevene	с.
BLG52	BLG		"56109"	Петрелик	с.	Petrelik	с.
TGV22	TGV		"56112"	Петрино	с.	Petrino	с.
BLG33	BLG	(1:63542)	"56126"	Петрич	гр.	Petrich	гр.
SFO47	SFO		"56137"	Петрич	с.	Petrich	с.
VAR24	VAR		"56143"	Петров дол	с.	Petrov dol	с.
BLG40	BLG		"56174"	Петрово	с.	Petrovo	с.
SZR31	SZR		"56188"	Петрово	с.	Petrovo	с.
PVN11	PVN		"56201"	Петърница	с.	Petarnitsa	с.
SFO26	SFO		"56215"	Петърч	с.	Petarch	с.
RAZ14	RAZ		"56232"	Печеница	с.	Pechenitsa	с.
VID09	VID		"56252"	Пешаково	с.	Peshakovo	с.
PAZ21	PAZ		"56277"	Пещера	гр.	Peshtera	гр.
PER19	PER		"56280"	Пещера	с.	Peshtera	с.
LOV19	LOV		"56318"	Пещерна	с.	Peshterna	с.
BGS01	BGS		"56321"	Пещерско	с.	Peshtersko	с.
PDV23	PDV		"56335"	Буково	с.	Bukovo	с.
KNL48	KNL		"56349"	Пиперево	с.	Piperevo	с.
BLG40	BLG		"56352"	Пиперица	с.	Piperitsa	с.
RSE37	RSE		"56366"	Пиперково	с.	Piperkovo	с.
KNL29	KNL		"56378"	Пиперков чифлик	с.	Piperkov chiflik	с.
RSE13	RSE		"56397"	Пиргово	с.	Pirgovo	с.
SFO55	SFO		"56407"	Пирдоп	гр.	Pirdop	гр.
BLG40	BLG		"56410"	Пирин	с.	Pirin	с.
TGV02	TGV		"56424"	Пиринец	с.	Pirinets	с.
BGS01	BGS		"56438"	Пирне	с.	Pirne	с.
RSE05	RSE		"56441"	Писанец	с.	Pisanets	с.
VTR06	VTR		"56472"	Писарево	с.	Pisarevo	с.
SHU22	SHU		"56486"	Писарево	с.	Pisarevo	с.
PVN23	PVN		"56493"	Писарово	с.	Pisarovo	с.
DOB12	DOB		"56509"	Писарово	с.	Pisarovo	с.
BGS27	BGS		"56513"	Писменово	с.	Pismenovo	с.
SLV16	SLV		"56527"	Питово	с.	Pitovo	с.
MON26	MON		"56544"	Пишурка	с.	Pishurka	с.
SFO45	SFO		"56558"	Пищане	с.	Pishtane	с.
PAZ19	PAZ		"56561"	Пищигово	с.	Pishtigovo	с.
KRZ21	KRZ		"56575"	Пиявец	с.	Piyavets	с.
KRZ08	KRZ		"56589"	Плазище	с.	Plazishte	с.
VTR04	VTR	(1:40779)	"56602"	Плаково	с.	Plakovo	с.
VID09	VID		"56616"	Плакудер	с.	Plakuder	с.
SOF46	SOF		"56624"	Плана	с.	Plana	с.
HKV11	HKV		"56633"	Планинец	с.	Planinets	с.
BGS18	BGS		"56647"	Планиница	с.	Planinitsa	с.
PER32	PER		"56650"	Планиница	с.	Planinitsa	с.
HKV32	HKV		"56664"	Планиново	с.	Planinovo	с.
DOB15	DOB		"56695"	Плачидол	с.	Plachidol	с.
GAB35	GAB	(1:34062)	"56719"	Плачковци	гр.	Plachkovtsi	гр.
PVN24	PVN		"56722"	Плевен	гр.	Pleven	гр.
DOB12	DOB		"56736"	Пленимир	с.	Plenimir	с.
BLG42	BLG		"56740"	Плетена	с.	Pletena	с.
VID33	VID		"56753"	Плешивец	с.	Pleshivets	с.
KRZ21	KRZ		"56767"	Плешинци	с.	Pleshintsi	с.
SHU19	SHU		"56770"	Плиска	гр.	Pliska	гр.
PDV22	PDV		"56784"	Пловдив	гр.	Plovdiv	гр.
SML27	SML	(1:38604)	"56798"	Пловдивци	с.	Plovdivtsi	с.
KRZ14	KRZ		"56808"	Пловка	с.	Plovka	с.
SZR04	SZR		"56811"	Плодовитово	с.	Plodovitovo	с.
SZR31	SZR		"56825"	Плоска могила	с.	Ploska mogila	с.
BLG40	BLG		"56839"	Плоски	с.	Ploski	с.
TGV22	TGV		"56856"	Плъстина	с.	Plastina	с.
PVN10	PVN		"56865"	Победа	с.	Pobeda	с.
JAM25	JAM		"56873"	Победа	с.	Pobeda	с.
KNL50	KNL		"56887"	Побит камък	с.	Pobit kamak	с.
RAZ26	RAZ		"56890"	Побит камък	с.	Pobit kamak	с.
SFO45	SFO		"56914"	Повалиръж	с.	Povalirazh	с.
KRZ16	KRZ		"56928"	Повет	с.	Povet	с.
RAZ14	RAZ		"56945"	Подайва	с.	Podayva	с.
BGS23	BGS		"56959"	Подвис	с.	Podvis	с.
SML31	SML	(1:62760)	"56962"	Подвис	с.	Podvis	с.
KRZ08	KRZ		"56976"	Подвръх	с.	Podvrah	с.
VID25	VID		"56980"	Подгоре	с.	Podgore	с.
SFO25	SFO		"56993"	Подгорие	с.	Podgorie	с.
TGV35	TGV		"57008"	Подгорица	с.	Podgoritsa	с.
SOF46	SOF		"57011"	Подгумер	с.	Podgumer	с.
PVN10	PVN		"57025"	Подем	с.	Podem	с.
KRZ14	KRZ		"57039"	Подкова	с.	Podkova	с.
HKV34	HKV		"57042"	Подкрепа	с.	Podkrepa	с.
SLS07	SLS		"57056"	Подлес	с.	Podles	с.
KRZ15	KRZ		"57062"	Подрумче	с.	Podrumche	с.
SZR31	SZR		"57073"	Подслон	с.	Podslon	с.
DOB15	DOB		"57087"	Подслон	с.	Podslon	с.
SLS34	SLS		"57090"	Пожарево	с.	Pozharevo	с.
SFO06	SFO		"57100"	Пожарево	с.	Pozharevo	с.
PAZ20	PAZ	(1:68271)	"57128"	Поибрене	с.	Poibrene	с.
VID09	VID		"57131"	Покрайна	с.	Pokrayna	с.
HKV11	HKV		"57145"	Покрован	с.	Pokrovan	с.
BLG03	BLG		"57159"	Покровник	с.	Pokrovnik	с.
BLG44	BLG		"57162"	Полена	с.	Polena	с.
BLG40	BLG		"57176"	Поленица	с.	Polenitsa	с.
KNL29	KNL		"57188"	Полетинци	с.	Poletintsi	с.
VID22	VID		"57193"	Полетковци	с.	Poletkovtsi	с.
BLG44	BLG		"57203"	Полето	с.	Poleto	с.
VTR06	VTR		"57217"	Поликраище	с.	Polikraishte	с.
DOB20	DOB		"57234"	Полковник Дяково	с.	Polkovnik Dyakovo	с.
KRZ15	KRZ		"57248"	Полковник Желязово	с.	Polkovnik Zhelyazovo	с.
SLS31	SLS		"57251"	Полковник Ламбриново	с.	Polkovnik Lambrinovo	с.
DOB27	DOB		"57265"	Полковник Савово	с.	Polkovnik Savovo	с.
DOB15	DOB		"57279"	Полковник Свещарово	с.	Polkovnik Sveshtarovo	с.
SML31	SML	"(2:31841,76042)"	"57282"	Полковник Серафимово	с.	Polkovnik Serafimovo	с.
SLS10	SLS		"57296"	Полковник Таслаково	с.	Polkovnik Taslakovo	с.
SLS15	SLS		"57306"	Полковник Чолаково	с.	Polkovnik Cholakovo	с.
KNL29	KNL		"57319"	Полска Скакавица	с.	Polska Skakavitsa	с.
SZR27	SZR		"57323"	Полски Градец	с.	Polski Gradets	с.
BGS08	BGS		"57337"	Полски извор	с.	Polski izvor	с.
VTR26	VTR		"57340"	Полски Сеновец	с.	Polski Senovets	с.
VTR26	VTR		"57354"	Полски Тръмбеш	гр.	Polski Trambesh	гр.
RSE04	RSE		"57368"	Полско Косово	с.	Polsko Kosovo	с.
SLV16	SLV		"57371"	Полско Пъдарево	с.	Polsko Padarevo	с.
SLS32	SLS		"57385"	Поляна	с.	Polyana	с.
SML27	SML		"57399"	Поляна	с.	Polyana	с.
JAM22	JAM		"57409"	Поляна	с.	Polyana	с.
KRZ08	KRZ		"57412"	Полянец	с.	Polyanets	с.
BGS01	BGS		"57426"	Поляново	с.	Polyanovo	с.
HKV33	HKV		"57434"	Поляново	с.	Polyanovo	с.
SFO20	SFO		"57443"	Полянци	с.	Polyantsi	с.
VAR16	VAR		"57457"	Поляците	с.	Polyatsite	с.
MON14	MON		"57474"	Помеждин	с.	Pomezhdin	с.
RSE08	RSE		"57488"	Помен	с.	Pomen	с.
BGS17	BGS		"57491"	Поморие	гр.	Pomorie	гр.
TGV24	TGV		"57501"	Помощица	с.	Pomoshtitsa	с.
SZR07	SZR		"57515"	Помощник	с.	Pomoshtnik	с.
SFO26	SFO		"57529"	Понор	с.	Ponor	с.
DOB15	DOB		"57550"	Попгригорово	с.	Popgrigorovo	с.
DOB27	DOB		"57563"	Попгруево	с.	Popgruevo	с.
SLS32	SLS		"57577"	Попина	с.	Popina	с.
PAZ20	PAZ		"57580"	Попинци	с.	Popintsi	с.
VRC08	VRC		"57594"	Попица	с.	Popitsa	с.
SLS31	SLS		"57604"	Попкралево	с.	Popkralevo	с.
HKV30	HKV		"57618"	Поповец	с.	Popovets	с.
PDV28	PDV		"57621"	Поповица	с.	Popovitsa	с.
VAR05	VAR		"57635"	Попович	с.	Popovich	с.
TGV24	TGV		"57649"	Попово	гр.	Popovo	гр.
JAM03	JAM		"57652"	Попово	с.	Popovo	с.
GAB05	GAB	"(2:48235,87432)"	"57675"	Поповци	с.	Popovtsi	с.
SFO39	SFO		"57697"	Поповяне	с.	Popovyane	с.
SLS15	SLS		"57724"	Попрусаново	с.	Poprusanovo	с.
HKV11	HKV		"57769"	Попско	с.	Popsko	с.
PVN27	PVN		"57772"	Пордим	гр.	Pordim	гр.
BGS17	BGS		"57790"	Порой	с.	Poroy	с.
PDV23	PDV		"57806"	Поройна	с.	Poroyna	с.
SLS10	SLS		"57813"	Поройно	с.	Poroyno	с.
TGV02	TGV		"57827"	Поройно	с.	Poroyno	с.
KNL27	KNL		"57830"	Пороминово	с.	Porominovo	с.
MON04	MON		"57844"	Портитовци	с.	Portitovtsi	с.
DOB20	DOB		"57858"	Поручик Кърджиево	с.	Poruchik Kardzhievo	с.
DOB17	DOB		"57861"	Поручик Чунчево	с.	Poruchik Chunchevo	с.
TGV24	TGV		"57875"	Посабина	с.	Posabina	с.
SLS15	SLS		"57889"	Посев	с.	Posev	с.
KRZ21	KRZ	(1:24966)	"57892"	Постник	с.	Postnik	с.
SFO17	SFO		"57921"	Потоп	с.	Potop	с.
KRZ08	KRZ		"57947"	Поточе	с.	Potoche	с.
KRZ15	KRZ	(1:57933)	"57950"	Поточница	с.	Potochnitsa	с.
PER36	PER		"57964"	Поцърненци	с.	Potsarnentsi	с.
VTR06	VTR		"57981"	Правда	с.	Pravda	с.
SLS10	SLS		"57995"	Правда	с.	Pravda	с.
JAM22	JAM		"58003"	Правдино	с.	Pravdino	с.
KRZ02	KRZ		"58013"	Правдолюб	с.	Pravdolyub	с.
SHU22	SHU		"58027"	Правенци	с.	Praventsi	с.
SFO34	SFO		"58030"	Правец	гр.	Pravets	гр.
SFO34	SFO		"58044"	Правешка Лакавица	с.	Praveshka Lakavitsa	с.
PDV33	PDV		"58058"	Правище	с.	Pravishte	с.
BLG33	BLG		"58061"	Право бърдо	с.	Pravo bardo	с.
SZR04	SZR		"58075"	Православ	с.	Pravoslav	с.
PDV23	PDV		"58089"	Православен	с.	Pravoslaven	с.
VID01	VID		"58092"	Праужда	с.	Prauzhda	с.
MON36	MON		"58116"	Превала	с.	Prevala	с.
KNL29	KNL		"58129"	Преколница	с.	Prekolnitsa	с.
SFO16	SFO		"58133"	Прекръсте	с.	Prekraste	с.
RAZ11	RAZ		"58147"	Прелез	с.	Prelez	с.
LOV18	LOV		"58150"	Прелом	с.	Prelom	с.
KRZ14	KRZ		"58178"	Пресека	с.	Preseka	с.
DOB12	DOB		"58181"	Преселенци	с.	Preselentsi	с.
TGV35	TGV		"58195"	Преселец	с.	Preselets	с.
SHU22	SHU		"58205"	Преселка	с.	Preselka	с.
TGV35	TGV		"58219"	Пресиян	с.	Presiyan	с.
SHU23	SHU		"58222"	Велики Преслав	гр.	Veliki Preslav	гр.
SZR31	SZR		"58236"	Преславен	с.	Preslaven	с.
HKV33	HKV		"58244"	Преславец	с.	Preslavets	с.
SLS34	SLS		"58253"	Преславци	с.	Preslavtsi	с.
DOB03	DOB		"58270"	Преспа	с.	Prespa	с.
GAB35	GAB	"(3:24606,47072,48177)"	"58284"	Престой	с.	Prestoy	с.
TGV35	TGV		"58298"	Пресяк	с.	Presyak	с.
LOV18	LOV		"58308"	Пресяка	с.	Presyaka	с.
PER36	PER		"58311"	Прибой	с.	Priboy	с.
BGS23	BGS		"58325"	Прилеп	с.	Prilep	с.
DOB15	DOB		"58339"	Прилеп	с.	Prilep	с.
KRZ16	KRZ		"58342"	Прилепци	с.	Prileptsi	с.
BGS27	BGS		"58356"	Приморско	гр.	Primorsko	гр.
DOB15	DOB		"58360"	Приморци	с.	Primortsi	с.
VAR02	VAR		"58373"	Припек	с.	Pripek	с.
KRZ08	KRZ		"58387"	Припек	с.	Pripek	с.
BLG33	BLG		"58390"	Генерал Тодоров	с.	General Todorov	с.
BGS21	BGS		"58400"	Присад	с.	Prisad	с.
DOB12	DOB		"58414"	Присад	с.	Prisad	с.
HKV32	HKV		"58428"	Присадец	с.	Prisadets	с.
BGS15	BGS		"58431"	Приселци	с.	Priseltsi	с.
VAR01	VAR		"58445"	Приселци	с.	Priseltsi	с.
VTR04	VTR		"58459"	Присово	с.	Prisovo	с.
TGV02	TGV		"58476"	Присойна	с.	Prisoyna	с.
SHU18	SHU		"58485"	Пристое	с.	Pristoe	с.
TGV35	TGV		"58493"	Пробуда	с.	Probuda	с.
VAR24	VAR		"58503"	Провадия	гр.	Provadia	гр.
SML38	SML		"58517"	Проглед	с.	Progled	с.
SFO39	SFO		"58548"	Продановци	с.	Prodanovtsi	с.
PER51	PER		"58551"	Проданча	с.	Prodancha	с.
