ekatte,shared_grounds_parent,shared_grounds_children,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc,area
69874,,,с.,Строево,PDV,PDV17,PDV17-15,3,5,3,1928,S,4585,24743
69883,,,с.,Стройно,JAM,JAM07,JAM07-02,3,8,3,1928,SE,4586,11051
69897,61251,,с.,Стройновци,TGV,TGV02,TGV02-00,3,8,6,1928,NE,4587,0
69910,,,с.,Струиндол,VID,VID01,VID01-00,3,8,5,1928,NW,4588,9973
69924,,,с.,Струино,SHU,SHU30,SHU30-20,3,7,4,1928,NE,4589,13254
69938,,,с.,Струма,BLG,BLG40,BLG40-39,3,6,3,1928,SW,4590,7519
69941,,,с.,Струмешница,BLG,BLG33,BLG33-41,3,6,3,1928,SW,4591,3815
69969,32665,,с.,Струмяни,BLG,BLG49,BLG49-00,3,5,3,1928,SW,4592,0
69972,,,с.,Струпец,VRC,VRC32,VRC32-09,3,7,4,1928,NW,4593,17322
69986,,,с.,Струпец,SLV,SLV20,SLV20-40,3,7,3,1928,SE,4594,22298
69990,,,с.,Струя,BGS,BGS18,BGS18-31,3,6,2,1928,SE,4595,12720
70007,76220,,с.,Стръмци,GAB,GAB35,GAB35-00,3,8,6,1928,N,4596,0
70010,,,с.,Стряма,PDV,PDV25,PDV25-04,3,4,3,1928,S,4597,43120
70024,,,с.,Стубел,MON,MON29,MON29-19,3,6,4,1928,NW,4598,38347
70038,,,с.,Студена,PER,PER32,PER32-17,3,5,7,1928,SW,4601,74794
70041,,,с.,Студена,SML,SML16,SML16-28,3,7,7,1928,S,4602,7478
70055,,,с.,Студена,HKV,HKV28,HKV28-13,3,6,4,1928,S,4603,69536
70069,,,с.,Студенец,RAZ,RAZ17,RAZ17-23,3,7,4,1928,N,4604,12714
70072,46286,,с.,Студенец,SML,SML38,SML38-04,3,8,8,1928,S,4605,0
70086,,,с.,Студен извор,PER,PER51,PER51-00,3,8,7,1928,SW,4599,3334
70099,,,с.,Студеница,SHU,SHU11,SHU11-16,3,7,5,1928,NE,4606,11203
70104,,,с.,Студен кладенец,KRZ,KRZ15,KRZ15-42,3,7,3,1928,S,4600,3600
70113,,,с.,Студено буче,MON,MON29,MON29-20,3,6,3,1928,NW,4607,25080
70127,,,с.,Стъргел,SFO,SFO10,SFO10-12,3,7,7,1928,SW,4608,39519
70130,,,с.,Стърмен,RSE,RSE04,RSE04-14,3,7,1,1928,N,4609,15603
70158,,,с.,Стърница,SML,SML02,SML02-12,3,7,8,1928,S,4610,16526
70175,,,гр.,Суворово,VAR,VAR26,VAR26-00,1,4,3,1928,NE,4611,58075
70189,,,с.,Сугарево,BLG,BLG40,BLG40-00,3,8,7,1928,SW,4612,21651
70202,,68970,с.,Сулица,SZR,SZR31,SZR31-47,3,7,5,1928,SE,4613,12908
70216,72607,,с.,Султани,VTR,VTR13,VTR13-00,3,8,5,1928,N,4614,0
70220,,,с.,Царевци,VAR,VAR01,VAR01-13,3,6,1,1928,NE,4946,20970
70233,,,с.,Сумер,MON,MON29,MON29-26,3,7,3,1928,NW,4615,25557
70247,,,гр.,Сунгурларе,BGS,BGS23,BGS23-00,1,4,4,1928,SE,4616,50290
70250,,,с.,Сусам,HKV,HKV19,HKV19-09,3,7,4,1928,S,4617,37804
70264,11898,,с.,Суха река,VTR,VTR04,VTR04-00,3,8,5,1928,N,4618,0
70278,,,с.,Суха река,SHU,SHU23,SHU23-09,3,8,3,1928,NE,4619,8562
70281,,,с.,Сухаче,PVN,PVN37,PVN37-11,3,6,3,1928,NW,4620,26787
70295,,,гр.,Сухиндол,VTR,VTR32,VTR32-00,1,5,4,1928,N,4621,65798
70319,,,с.,Сухово,KRZ,KRZ02,KRZ02-23,3,8,5,1928,S,4622,2899
70322,,,с.,Суходол,BGS,BGS06,BGS06-00,3,7,3,1928,SE,4623,29952
70336,,,с.,Суходол,SLS,SLS07,SLS07-21,3,6,3,1928,N,4624,11368
70353,,,с.,Сухозем,PDV,PDV12,PDV12-16,3,7,4,1928,S,4625,15741
70367,61529,,с.,Сухолоевци,GAB,GAB12,GAB12-00,3,8,6,1928,N,4626,0
70370,,,с.,Сухострел,BLG,BLG44,BLG44-00,3,8,8,1928,SW,4627,18725
70384,,,с.,Сушево,RAZ,RAZ11,RAZ11-06,3,6,4,1928,N,4628,23511
70398,,,с.,Сушина,SHU,SHU10,SHU10-18,3,7,4,1928,NE,4629,80515
70408,,,с.,Сушица,VTR,VTR31,VTR31-17,3,6,4,1928,N,4631,51243
70411,,,с.,Сушица,KNL,KNL50,KNL50-00,3,8,7,1928,SW,4632,24539
70439,38861,,с.,Събковци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4633,0
70442,37352,,с.,Съботковци,GAB,GAB05,GAB05-00,3,8,5,1928,N,4634,0
70456,,,с.,Събрано,SLV,SLV16,SLV16-32,3,7,3,1928,SE,4635,22852
70473,,,с.,Съдиево,BGS,BGS01,BGS01-12,3,7,2,1928,SE,4636,23089
70487,,,с.,Съдиево,SLV,SLV16,SLV16-29,3,6,3,1928,SE,4637,23827
70490,,,с.,Съдийско поле,SLV,SLV16,SLV16-34,3,7,4,1928,SE,4638,28944
70500,,,с.,Старо село,LOV,LOV34,LOV34-24,3,7,5,1928,NW,4504,27887
70514,,,с.,Съединение,BGS,BGS23,BGS23-20,3,5,4,1928,SE,4639,30125
70528,,,гр.,Съединение,PDV,PDV33,PDV33-00,1,4,3,1928,S,4640,100200
70531,,,с.,Съединение,SZR,SZR04,SZR04-00,3,8,5,1928,SE,4641,19505
70545,,,с.,Съединение,TGV,TGV35,TGV35-37,3,7,3,1928,NE,4642,15284
70559,,,с.,Сърнак,KRZ,KRZ15,KRZ15-56,3,7,5,1928,S,4643,6341
70562,,,с.,Сърневец,SZR,SZR04,SZR04-00,3,8,5,1928,SE,4644,20477
70576,,,с.,Сърнево,BGS,BGS09,BGS09-24,3,7,2,1928,SE,4645,22130
70586,,,с.,Сърнево,SZR,SZR27,SZR27-18,3,5,3,1928,SE,4646,44833
70593,,,с.,Сърнегор,PDV,PDV07,PDV07-12,3,7,5,1928,S,4647,16801
70603,12098,,с.,Сърненци,VTR,VTR04,VTR04-09,3,8,5,1928,N,4648,0
70617,,,с.,Сърнец,DOB,DOB27,DOB27-22,3,7,3,1928,NE,4649,25100
70620,66384,,с.,Сърнино,SML,SML31,SML31-00,3,8,8,1928,S,4650,0
70634,,,с.,Сърнино,DOB,DOB12,DOB12-00,3,8,4,1928,NE,4651,21524
70648,,,гр.,Сърница,PAZ,PAZ39,PAZ39-00,1,4,8,1928,S,4652,112378
70651,,,с.,Сърница,HKV,HKV19,HKV19-10,3,6,5,1928,S,4653,42433
70665,,,с.,Сърпово,SLS,SLS31,SLS31-00,3,8,2,1928,N,4654,10507
70679,,,с.,Сърцево,SLV,SLV24,SLV24-00,3,8,4,1928,SE,4655,5745
70682,,,с.,Сяново,SLS,SLS34,SLS34-00,3,8,2,1928,N,4656,18453
70696,12677,,с.,Сяровци,GAB,GAB12,GAB12-02,3,8,5,1928,N,4657,0
70706,02292,,с.,Сярци,KRZ,KRZ21,KRZ21-00,3,8,5,1928,S,4658,0
70723,,,с.,Селановци,VRC,VRC31,VRC31-06,3,5,2,1928,NW,4221,110218
70737,,,с.,Сини връх,PDV,PDV01,PDV01-00,3,8,8,1928,S,4269,11597
70768,14218,,с.,Стойковци,GAB,GAB05,GAB05-00,3,8,5,1928,N,4536,0
70771,,,с.,Седларци,KRZ,KRZ02,KRZ02-24,3,8,6,1928,S,4213,1837
70785,,,с.,Сенце,KRZ,KRZ21,KRZ21-00,3,8,6,1928,S,4243,6077
70799,69417,,с.,Селище,GAB,GAB29,GAB29-00,3,7,5,1928,N,4225,0
70809,,,с.,Сипец,KRZ,KRZ08,KRZ08-32,3,8,6,1928,S,4278,2935
70812,,,с.,Сливенци,DOB,DOB15,DOB15-60,3,7,4,1928,NE,4348,10515
70860,61710,,с.,Стражец,RAZ,RAZ26,RAZ26-15,3,5,4,1928,N,4559,0
72014,,,с.,Табан,SFO,SFO16,SFO16-00,3,8,6,1928,SW,4659,5570
72028,,,с.,Табачка,RSE,RSE13,RSE13-00,3,8,3,1928,N,4660,34250
72031,40275,,с.,Табашка,GAB,GAB29,GAB29-00,3,8,6,1928,N,4661,0
72045,,,с.,Таваличево,KNL,KNL29,KNL29-42,3,7,6,1928,SW,4662,25262
72059,,,с.,Вълчаново,BGS,BGS06,BGS06-00,3,8,3,1928,SE,884,42546
72062,,,с.,Таймище,TGV,TGV02,TGV02-15,3,7,6,1928,NE,4663,7143
72076,,,с.,Тамарино,JAM,JAM22,JAM22-24,3,7,4,1928,SE,4664,21408
72080,,,с.,Смолник,BGS,BGS09,BGS09-00,3,8,4,1928,SE,4377,21767
72093,,,с.,Татарево,PDV,PDV23,PDV23-18,3,7,3,1928,S,4665,28742
72103,,,с.,Татарево,HKV,HKV19,HKV19-11,3,7,4,1928,S,4666,22107
72117,,,с.,Татари,PVN,PVN03,PVN03-05,3,7,2,1928,NW,4667,31237
72120,,,с.,Татково,KRZ,KRZ16,KRZ16-12,3,8,5,1928,S,4668,1874
72134,,,с.,Татул,KRZ,KRZ21,KRZ21-44,3,8,5,1928,S,4669,6106
72148,,,с.,Твърдинци,TGV,TGV35,TGV35-51,3,7,5,1928,NE,4670,7255
72151,,,с.,Твърдица,BGS,BGS04,BGS04-12,3,5,1,1928,SE,4671,19438
72165,,,гр.,Твърдица,SLV,SLV24,SLV24-00,1,4,5,1928,SE,4672,155167
72179,,,с.,Твърдица,DOB,DOB29,DOB29-00,3,8,1,1928,NE,4673,11437
72182,,,с.,Текето,HKV,HKV34,HKV34-32,3,6,4,1928,S,4674,3252
72196,,,с.,Телериг,DOB,DOB20,DOB20-15,3,6,3,1928,NE,4675,38186
72206,,,с.,Телиш,PVN,PVN37,PVN37-12,3,5,3,1928,NW,4676,44059
72211,,,с.,Телчарка,KRZ,KRZ08,KRZ08-17,3,8,5,1928,S,4677,2899
72223,,81952,гр.,Батановци,PER,PER32,PER32-18,1,4,6,1928,SW,161,20634
72237,,,с.,Теменуга,VTR,VTR31,VTR31-00,3,8,5,1928,N,4679,14817
72240,,,с.,Тенево,JAM,JAM25,JAM25-38,3,5,3,1928,SE,4680,61419
72254,,,с.,Тепава,LOV,LOV18,LOV18-00,3,8,5,1928,NW,4681,18438
72268,,,с.,Теплен,BLG,BLG52,BLG52-13,3,6,6,1928,SW,4682,13160
72271,,,гр.,Тервел,DOB,DOB27,DOB27-00,1,3,4,1928,NE,4683,43589
72285,,,с.,Тервел,SHU,SHU11,SHU11-17,3,7,5,1928,NE,4684,11874
72299,,,с.,Терзийско,BGS,BGS23,BGS23-00,3,8,5,1928,SE,4686,29035
72309,,,с.,Терзийско,LOV,LOV34,LOV34-18,3,7,6,1928,NW,4687,37945
72312,12098,,с.,Терзиите,VTR,VTR04,VTR04-09,3,8,6,1928,N,4685,0
72337,,,с.,Тертер,RAZ,RAZ16,RAZ16-12,3,7,5,1928,N,4688,29010
72343,,,гр.,Тетевен,LOV,LOV33,LOV33-00,1,3,5,1928,NW,4689,110788
72357,,,с.,Тетово,RSE,RSE27,RSE27-12,3,5,3,1928,N,4690,74574
72360,18424,,с.,Тешел,SML,SML09,SML09-03,3,8,7,1928,S,4691,0
72374,,,с.,Тешово,BLG,BLG52,BLG52-14,3,7,7,1928,SW,4692,39460
72391,,,с.,Тикале,SML,SML31,SML31-35,3,7,8,1928,S,4693,9906
72401,,,с.,Тимарево,SHU,SHU11,SHU11-18,3,6,5,1928,NE,4694,22439
72429,,,с.,Тинтява,KRZ,KRZ15,KRZ15-43,3,8,5,1928,S,4695,17630
72432,,,с.,Типченица,VRC,VRC27,VRC27-25,3,6,6,1928,NW,4696,29830
72446,04460,,с.,Титевци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4697,0
72452,,,с.,Тиховец,TGV,TGV02,TGV02-00,3,8,5,1928,NE,4698,1713
72463,,,с.,Тихомир,KRZ,KRZ14,KRZ14-40,3,5,6,1928,S,4699,25124
72477,,,с.,Тихомирово,SZR,SZR27,SZR27-19,3,7,3,1928,SE,4700,12985
72480,,,с.,Тича,SLV,SLV11,SLV11-18,3,5,5,1928,SE,4701,52871
72494,,,с.,Тишаново,KNL,KNL31,KNL31-00,3,8,7,1928,SW,4702,32708
72504,,,с.,Тишевица,VRC,VRC10,VRC10-18,3,7,4,1928,NW,4703,22725
72518,,,с.,Тияновци,VID,VID06,VID06-00,3,8,3,1928,NW,4704,14800
72521,,,с.,Тлачене,VRC,VRC08,VRC08-13,3,6,4,1928,NW,4705,29998
72535,04025,,с.,Тодореците,GAB,GAB35,GAB35-00,3,8,6,1928,N,4707,0
72549,,,с.,Тодор Икономово,SHU,SHU18,SHU18-12,3,5,4,1928,NE,4706,39833
72552,,,с.,Тодоричене,LOV,LOV19,LOV19-10,3,7,3,1928,NW,4708,30502
72566,,,с.,Тодорово,PVN,PVN24,PVN24-21,3,6,4,1928,NW,4709,16632
72578,,,с.,Тодорово,RAZ,RAZ14,RAZ14-21,3,6,4,1928,N,4710,14848
72583,11898,,с.,Тодоровци,VTR,VTR04,VTR04-00,3,8,6,1928,N,4711,0
72597,14218,,с.,Тодоровци,GAB,GAB05,GAB05-00,3,8,6,1928,N,4712,0
72607,,00521 02110 03232 10745 23131 23220 24027 36052 36378 36871 48430 49583 55442 61892 70216 78269 83168 ,с.,Тодювци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4714,52651
72610,,,с.,Токачка,KRZ,KRZ15,KRZ15-44,3,7,6,1928,S,4715,5645
72624,,,гр.,Добрич,DOB,DOB28,DOB28-00,1,1,4,1928,NE,1467,109018
72638,,,с.,Толовица,VID,VID25,VID25-00,3,8,4,1928,NW,4716,14447
72641,46125,,с.,Томбето,VTR,VTR13,VTR13-11,3,8,6,1928,N,4717,0
72655,,,с.,Томпсън,SFO,SFO43,SFO43-30,3,5,6,1928,SW,4718,7990
72669,81058,,с.,Томчевци,GAB,GAB35,GAB35-00,3,8,6,1928,N,4719,0
72672,87312,,с.,Тонско дабе,BLG,BLG33,BLG33-00,3,8,7,1928,SW,4720,0
72693,,,с.,Топола,DOB,DOB17,DOB17-16,3,7,3,1928,NE,4721,12934
72709,,,с.,Тополи,VAR,VAR06,VAR06-10,3,4,1,1928,NE,4722,16190
72713,,,с.,Тополи дол,PAZ,PAZ19,PAZ19-26,3,7,4,1928,S,4723,12947
72727,,,с.,Тополица,BGS,BGS01,BGS01-13,3,5,3,1928,SE,4724,21563
72730,,,с.,Тополка,KRZ,KRZ15,KRZ15-62,3,8,6,1928,S,4725,3269
72744,,,с.,Тополница,BLG,BLG33,BLG33-42,3,5,2,1928,SW,4726,9342
72758,,,с.,Тополница,KNL,KNL48,KNL48-14,3,7,6,1928,SW,4727,19409
72761,,,гр.,Тополовград,HKV,HKV32,HKV32-00,1,3,4,1928,S,4728,96815
72775,,,с.,Тополовец,VID,VID22,VID22-06,3,7,4,1928,NW,4729,15879
72789,,,с.,Тополово,PDV,PDV01,PDV01-19,3,5,5,1928,S,4731,62892
72792,,,с.,Тополово,HKV,HKV18,HKV18-12,3,7,3,1928,S,4732,10573
72802,,,с.,Тополчане,KRZ,KRZ16,KRZ16-17,3,8,5,1928,S,4733,1955
72816,,,с.,Тополчане,SLV,SLV20,SLV20-41,3,5,3,1928,SE,4734,33016
72824,,,с.,Тополяне,SZR,SZR27,SZR27-23,3,7,3,1928,SE,4735,8196
72833,,,с.,Топузево,SLV,SLV11,SLV11-19,3,7,5,1928,SE,4736,3859
72847,48057,,с.,Топузи,VTR,VTR13,VTR13-00,3,8,6,1928,N,4737,0
72850,,58668,с.,Топчии,RAZ,RAZ26,RAZ26-19,3,6,4,1928,N,4738,39019
72864,,,с.,Топчийско,BGS,BGS18,BGS18-32,3,6,5,1928,SE,4739,34646
72878,29547,,с.,Торбалъжите,GAB,GAB05,GAB05-12,3,8,6,1928,N,4740,0
72881,,,с.,Тотлебен,PVN,PVN27,PVN27-07,3,7,2,1928,NW,4742,32628
72895,,,с.,Точилари,RAZ,RAZ16,RAZ16-14,3,7,3,1928,N,4743,9450
72919,,,с.,Тошевци,VID,VID15,VID15-06,3,7,4,1928,NW,4744,29424
72922,,,с.,Траве,SML,SML02,SML02-00,3,8,7,1928,S,4745,5642
72936,,,с.,Травник,DOB,DOB17,DOB17-00,3,8,3,1928,NE,4746,9928
72940,,,с.,Трайково,MON,MON24,MON24-09,3,5,2,1928,NW,4747,49686
72953,,,с.,Тракиец,HKV,HKV34,HKV34-33,3,6,4,1928,S,4748,19856
72967,36938,,с.,Тракийци,BGS,BGS06,BGS06-00,3,8,5,1928,SE,4749,0
72970,,,с.,Тракия,SZR,SZR23,SZR23-11,3,7,3,1928,SE,4750,17319
72998,04964,,с.,Трапесковци,GAB,GAB05,GAB05-00,3,8,6,1928,N,4751,0
73002,,,с.,Трапище,RAZ,RAZ17,RAZ17-25,3,6,4,1928,N,4752,16471
73016,,,с.,Трапоклово,SLV,SLV20,SLV20-42,3,6,3,1928,SE,4753,24551
73033,,,с.,Требище,SML,SML31,SML31-36,3,7,8,1928,S,4754,3744
73047,,,с.,Трекляно,KNL,KNL50,KNL50-00,3,5,7,1928,SW,4755,25965
73050,,,с.,Трем,SHU,SHU11,SHU11-19,3,7,5,1928,NE,4756,15516
73078,,,с.,Трескавец,TGV,TGV02,TGV02-13,3,6,5,1928,NE,4757,10479
73081,,,с.,Триводици,PDV,PDV41,PDV41-04,3,5,4,1928,S,4761,9226
73095,,,с.,Тригорци,DOB,DOB03,DOB03-17,3,7,3,1928,NE,4762,30718
73105,,11733 29502 ,с.,Триград,SML,SML09,SML09-13,3,6,8,1928,S,4763,77993
73119,,,с.,Три кладенци,VRC,VRC10,VRC10-19,3,6,3,1928,NW,4758,28199
73122,,,с.,Трилистник,PDV,PDV17,PDV17-16,3,5,3,1928,S,4764,11540
73136,,,с.,Три могили,KRZ,KRZ16,KRZ16-46,3,7,5,1928,S,4759,2440
73147,,,с.,Три могили,PDV,PDV01,PDV01-00,3,8,8,1928,S,4760,15431
73167,,,с.,Трифоново,MON,MON29,MON29-00,3,7,3,1928,NW,4765,12625
73170,,,с.,Троица,SHU,SHU23,SHU23-10,3,6,3,1928,NE,4766,14757
73184,,,с.,Тросково,BLG,BLG44,BLG44-00,3,8,7,1928,SW,4767,24422
73198,,,гр.,Троян,LOV,LOV34,LOV34-00,1,2,5,1928,NW,4768,60243
73208,,,с.,Троян,HKV,HKV29,HKV29-07,3,7,3,1928,S,4769,16850
73211,,,с.,Трояново,BGS,BGS08,BGS08-10,3,5,3,1928,SE,4770,55806
73225,,,с.,Трояново,SZR,SZR27,SZR27-21,3,5,3,1928,SE,4771,22041
73242,,,с.,Труд,PDV,PDV17,PDV17-17,3,4,3,1928,S,4772,39797
73256,,,с.,Трудовец,SFO,SFO07,SFO07-12,3,4,5,1928,SW,4773,39572
73262,,,с.,Тръбач,RAZ,RAZ17,RAZ17-26,3,7,4,1928,N,4774,7361
73273,,,гр.,Трън,PER,PER51,PER51-00,1,4,7,1928,SW,4775,21582
73287,,,с.,Трънак,BGS,BGS18,BGS18-33,3,5,3,1928,SE,4776,18511
73290,14218,,с.,Трънито,GAB,GAB05,GAB05-00,3,7,6,1928,N,4777,0
73300,,,с.,Тръница,SHU,SHU22,SHU22-00,3,8,4,1928,NE,4778,11536
73314,,,с.,Трънково,SZR,SZR27,SZR27-22,3,7,3,1928,SE,4779,29202
73328,,,с.,Трънково,JAM,JAM07,JAM07-19,3,7,3,1928,SE,4780,14640
73331,32593,,с.,Трънковци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4781,0
73345,,,с.,Трънчовица,PVN,PVN16,PVN16-12,3,6,2,1928,NW,4782,32107
73359,,,гр.,Тръстеник,PVN,PVN10,PVN10-15,1,5,3,1928,NW,4783,88710
73362,,,с.,Тръстеник,RSE,RSE13,RSE13-08,3,5,3,1928,N,4784,57790
73376,,,с.,Тръстика,TGV,TGV24,TGV24-32,3,7,5,1928,NE,4785,21559
73388,,,с.,Тръстиково,BGS,BGS08,BGS08-11,3,6,1,1928,SE,4786,27334
73393,,,с.,Тръстиково,VAR,VAR01,VAR01-14,3,6,1,1928,NE,4787,16250
73403,,56304 37890 62308 ,гр.,Трявна,GAB,GAB35,GAB35-00,1,3,5,1928,N,4788,16122
73417,,,с.,Туден,SFO,SFO09,SFO09-00,3,8,6,1928,SW,4789,14621
73420,,,с.,Тулово,SZR,SZR22,SZR22-16,3,5,5,1928,SE,4790,14215
73434,69417,,с.,Тумбалово,GAB,GAB29,GAB29-00,3,8,5,1928,N,4791,0
73448,55261,,с.,Тумбевци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4792,0
73451,,,с.,Турия,SZR,SZR24,SZR24-10,3,7,5,1928,SE,4793,67818
73465,,,с.,Туркинча,GAB,GAB12,GAB12-00,3,8,5,1928,N,4794,5654
73479,,,с.,Туроковци,PER,PER51,PER51-25,3,7,7,1928,SW,4795,15467
73482,,56294,с.,Турян,SML,SML31,SML31-00,3,8,8,1928,S,4796,18858
73496,,,гр.,Тутракан,SLS,SLS34,SLS34-00,1,3,2,1928,N,4797,64444
73506,,,с.,Тутраканци,VAR,VAR24,VAR24-20,3,7,1,1928,NE,4798,11419
73519,,,с.,Туховища,BLG,BLG42,BLG42-12,3,6,7,1928,SW,4799,17151
73523,,,с.,Тученица,PVN,PVN24,PVN24-22,3,6,4,1928,NW,4800,23881
73537,,,с.,Тушовица,SHU,SHU10,SHU10-14,3,6,4,1928,NE,4801,61638
73540,,,с.,Тъжа,SZR,SZR24,SZR24-11,3,5,5,1928,SE,4802,70207
73554,,,с.,Тъкач,SHU,SHU18,SHU18-13,3,6,5,1928,NE,4803,15324
73568,20268,,с.,Тънки рът,VTR,VTR13,VTR13-00,3,8,6,1928,N,4805,0
73571,,,с.,Тънково,BGS,BGS15,BGS15-09,3,5,1,1928,SE,4806,22210
73585,,,с.,Тънково,HKV,HKV30,HKV30-23,3,7,3,1928,S,4807,31430
73599,,12841 56157 61234 ,с.,Тънкото,SML,SML16,SML16-30,3,8,7,1928,S,4808,11561
73609,,,с.,Тъпчилещово,TGV,TGV22,TGV22-00,3,8,5,1928,NE,4809,7008
73612,,,с.,Търговище,VID,VID37,VID37-07,3,7,5,1928,NW,4810,22131
73626,,61676,гр.,Търговище,TGV,TGV35,TGV35-00,1,2,3,1928,NE,4811,87427
73634,04460,,с.,Търкашени,VTR,VTR13,VTR13-00,3,8,5,1928,N,4812,0
73643,,,с.,Търнава,VRC,VRC08,VRC08-14,3,5,2,1928,NW,4814,46338
73657,,,с.,Търнава,JAM,JAM25,JAM25-39,3,7,4,1928,SE,4815,15794
73660,,,с.,Търнак,VRC,VRC08,VRC08-15,3,5,3,1928,NW,4816,34246
73674,,,с.,Търнене,PVN,PVN24,PVN24-23,3,6,2,1928,NW,4817,21132
73688,,,с.,Търничени,SZR,SZR24,SZR24-12,3,6,5,1928,SE,4818,28389
73691,,,с.,Търновлаг,KNL,KNL29,KNL29-43,3,7,5,1928,SW,4819,2878
73701,,,с.,Търновца,TGV,TGV35,TGV35-38,3,7,5,1928,NE,4820,18810
73715,,,с.,Търновци,KRZ,KRZ08,KRZ08-18,3,8,5,1928,S,4821,3116
73729,,,с.,Търновци,SLS,SLS34,SLS34-10,3,7,3,1928,N,4822,16687
73732,,,с.,Търносливка,KRZ,KRZ02,KRZ02-15,3,8,7,1928,S,4823,7929
73746,,,с.,Търняне,VID,VID09,VID09-35,3,7,2,1928,NW,4824,4901
73750,,,с.,Търсино,KNL,KNL29,KNL29-00,3,8,7,1928,SW,4825,4372
73763,,,с.,Търхово,GAB,GAB29,GAB29-00,3,8,5,1928,N,4826,15481
73777,,27262,с.,Търън,SML,SML31,SML31-38,3,5,7,1928,S,4827,15543
73780,,,с.,Тюленово,DOB,DOB29,DOB29-00,3,8,1,1928,NE,4828,14583
73794,,,с.,Тюркмен,PDV,PDV07,PDV07-16,3,7,3,1928,S,4829,15484
73804,,,с.,Тютюнче,KRZ,KRZ08,KRZ08-39,3,8,5,1928,S,4830,1427
73818,,,с.,Тянево,DOB,DOB15,DOB15-61,3,7,3,1928,NE,4831,10641
73821,,,с.,Тянево,HKV,HKV29,HKV29-08,3,7,3,1928,S,4832,21321
73883,,,с.,Тънка бара,SML,SML18,SML18-14,3,8,7,1928,S,4804,1987
73897,,,с.,Търна,KRZ,KRZ02,KRZ02-36,3,8,6,1928,S,4813,2458
73924,,,с.,Тополовец,VID,VID33,VID33-11,3,7,3,1928,NW,4730,12421
75013,,,с.,Угледно,TGV,TGV22,TGV22-37,3,7,5,1928,NE,4833,3885
75023,,,с.,Углярци,PER,PER36,PER36-00,3,8,7,1928,SW,4834,15439
75037,69417,,с.,Угорелец,GAB,GAB29,GAB29-00,3,8,6,1928,N,4835,0
75040,32593,,с.,Угорялковци,VTR,VTR13,VTR13-00,3,8,5,1928,N,4836,0
75054,,,гр.,Угърчин,LOV,LOV36,LOV36-00,1,5,4,1928,NW,4837,134806
75068,,,с.,Узово,DOB,DOB12,DOB12-00,3,8,3,1928,NE,4838,7937
75085,,,с.,Узунджово,HKV,HKV34,HKV34-34,3,5,3,1928,S,4839,55022
75099,48605,,с.,Узуните,GAB,GAB05,GAB05-00,3,8,5,1928,N,4840,0
75112,,,с.,Умаревци,LOV,LOV18,LOV18-30,3,7,3,1928,NW,4842,11025
75139,81058,,с.,Урвата,GAB,GAB35,GAB35-00,3,8,6,1928,N,4843,0
75143,,,с.,Уровене,VRC,VRC21,VRC21-13,3,7,3,1928,NW,4844,9830
75157,14413,,с.,Уручевци,SML,SML16,SML16-00,3,8,7,1928,S,4845,0
75174,,,с.,Усойка,KNL,KNL05,KNL05-10,3,6,5,1928,SW,4846,6261
75188,,,с.,Устина,PDV,PDV26,PDV26-28,3,5,4,1928,S,4847,19891
75191,,,с.,Устрем,HKV,HKV32,HKV32-15,3,6,2,1928,S,4848,58015
75201,,,с.,Устрен,KRZ,KRZ08,KRZ08-19,3,6,7,1928,S,4849,8285
75215,48814,,с.,Ухловица,SML,SML31,SML31-18,3,8,8,1928,S,4850,0
75229,12098,,с.,Ушевци,VTR,VTR04,VTR04-09,3,8,5,1928,N,4851,0
75232,,,с.,Уши,KNL,KNL50,KNL50-00,3,8,8,1928,SW,4852,15394
75246,,,с.,Ушинци,RAZ,RAZ26,RAZ26-16,3,7,4,1928,N,4853,16704
75254,,,с.,Узуново,PDV,PDV01,PDV01-00,3,8,7,1928,S,4841,8771
76025,,,с.,Фазаново,BGS,BGS13,BGS13-00,3,8,2,1928,SE,4854,39113
76039,,,с.,Факия,BGS,BGS06,BGS06-23,3,6,3,1928,SE,4855,73170
76042,57282,,с.,Фатово,SML,SML31,SML31-00,3,8,8,1928,S,4856,0
76056,,,с.,Велислав,BGS,BGS23,BGS23-22,3,7,5,1928,SE,690,18279
76064,,,с.,Фелдфебел Денково,DOB,DOB15,DOB15-62,3,6,3,1928,NE,4857,16800
76073,,,с.,Филаретово,SLV,SLV11,SLV11-20,3,6,5,1928,SE,4858,7758
76087,,,с.,Върбица,HKV,HKV09,HKV09-24,3,6,3,1928,S,907,17817
76090,,,с.,Филипово,BLG,BLG01,BLG01-07,3,6,6,1928,SW,4859,15157
76100,,,с.,Филипово,HKV,HKV32,HKV32-00,3,8,4,1928,S,4860,14857
76114,,,с.,Филиповци,PER,PER51,PER51-26,3,7,7,1928,SW,4861,18480
76145,,,с.,Флорентин,VID,VID30,VID30-03,3,6,1,1928,NW,4862,13283
76159,,,с.,Фотиново,KRZ,KRZ14,KRZ14-41,3,5,5,1928,S,4863,7355
